Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
28/04/2020,Friesland,21,Overleden,1,53
28/04/2020,Friesland,21,Totaal,2,522
28/04/2020,Friesland,21,Ziekenhuisopname,1,125
29/04/2020,Friesland,21,Overleden,2,55
29/04/2020,Friesland,21,Totaal,4,526
29/04/2020,Friesland,21,Ziekenhuisopname,0,125
30/04/2020,Friesland,21,Overleden,2,57
30/04/2020,Friesland,21,Totaal,3,529
30/04/2020,Friesland,21,Ziekenhuisopname,0,125
01/05/2020,Friesland,21,Overleden,0,57
01/05/2020,Friesland,21,Totaal,3,532
01/05/2020,Friesland,21,Ziekenhuisopname,0,125
02/05/2020,Friesland,21,Overleden,0,57
02/05/2020,Friesland,21,Totaal,5,537
02/05/2020,Friesland,21,Ziekenhuisopname,1,126
03/05/2020,Friesland,21,Overleden,1,58
03/05/2020,Friesland,21,Totaal,0,537
03/05/2020,Friesland,21,Ziekenhuisopname,0,126
04/05/2020,Friesland,21,Overleden,0,58
04/05/2020,Friesland,21,Totaal,2,539
04/05/2020,Friesland,21,Ziekenhuisopname,0,126
05/05/2020,Friesland,21,Overleden,1,59
05/05/2020,Friesland,21,Totaal,1,540
05/05/2020,Friesland,21,Ziekenhuisopname,1,127
06/05/2020,Friesland,21,Overleden,0,59
06/05/2020,Friesland,21,Totaal,5,545
06/05/2020,Friesland,21,Ziekenhuisopname,0,127
07/05/2020,Friesland,21,Overleden,0,59
07/05/2020,Friesland,21,Totaal,3,548
07/05/2020,Friesland,21,Ziekenhuisopname,0,127
08/05/2020,Friesland,21,Overleden,0,59
08/05/2020,Friesland,21,Totaal,19,567
08/05/2020,Friesland,21,Ziekenhuisopname,0,127
09/05/2020,Friesland,21,Overleden,0,59
09/05/2020,Friesland,21,Totaal,4,571
09/05/2020,Friesland,21,Ziekenhuisopname,1,128
10/05/2020,Friesland,21,Overleden,0,59
10/05/2020,Friesland,21,Totaal,5,576
10/05/2020,Friesland,21,Ziekenhuisopname,0,128
11/05/2020,Friesland,21,Overleden,0,59
11/05/2020,Friesland,21,Totaal,6,582
11/05/2020,Friesland,21,Ziekenhuisopname,0,128
12/05/2020,Friesland,21,Overleden,0,59
12/05/2020,Friesland,21,Totaal,6,588
12/05/2020,Friesland,21,Ziekenhuisopname,0,128
13/05/2020,Friesland,21,Overleden,0,59
13/05/2020,Friesland,21,Totaal,2,590
13/05/2020,Friesland,21,Ziekenhuisopname,0,128
14/05/2020,Friesland,21,Overleden,1,60
14/05/2020,Friesland,21,Totaal,2,592
14/05/2020,Friesland,21,Ziekenhuisopname,0,128
15/05/2020,Friesland,21,Overleden,0,60
15/05/2020,Friesland,21,Totaal,2,594
15/05/2020,Friesland,21,Ziekenhuisopname,0,128
16/05/2020,Friesland,21,Overleden,0,60
16/05/2020,Friesland,21,Totaal,2,596
16/05/2020,Friesland,21,Ziekenhuisopname,0,128
17/05/2020,Friesland,21,Overleden,0,60
17/05/2020,Friesland,21,Totaal,1,597
17/05/2020,Friesland,21,Ziekenhuisopname,0,128
18/05/2020,Friesland,21,Overleden,0,60
18/05/2020,Friesland,21,Totaal,1,598
18/05/2020,Friesland,21,Ziekenhuisopname,0,128
19/05/2020,Friesland,21,Overleden,0,60
19/05/2020,Friesland,21,Totaal,0,598
19/05/2020,Friesland,21,Ziekenhuisopname,0,128
20/05/2020,Friesland,21,Overleden,0,60
20/05/2020,Friesland,21,Totaal,2,600
20/05/2020,Friesland,21,Ziekenhuisopname,0,128
21/05/2020,Friesland,21,Overleden,0,60
21/05/2020,Friesland,21,Totaal,2,602
21/05/2020,Friesland,21,Ziekenhuisopname,0,128
22/05/2020,Friesland,21,Overleden,2,62
22/05/2020,Friesland,21,Totaal,2,604
22/05/2020,Friesland,21,Ziekenhuisopname,2,130
23/05/2020,Friesland,21,Overleden,0,62
23/05/2020,Friesland,21,Totaal,0,604
23/05/2020,Friesland,21,Ziekenhuisopname,-1,129
24/05/2020,Friesland,21,Overleden,0,62
24/05/2020,Friesland,21,Totaal,1,605
24/05/2020,Friesland,21,Ziekenhuisopname,0,129
25/05/2020,Friesland,21,Overleden,0,62
25/05/2020,Friesland,21,Totaal,0,605
25/05/2020,Friesland,21,Ziekenhuisopname,0,129
26/05/2020,Friesland,21,Overleden,0,62
26/05/2020,Friesland,21,Totaal,0,605
26/05/2020,Friesland,21,Ziekenhuisopname,0,129
27/05/2020,Friesland,21,Overleden,0,62
27/05/2020,Friesland,21,Totaal,1,606
27/05/2020,Friesland,21,Ziekenhuisopname,0,129
28/05/2020,Friesland,21,Overleden,0,62
28/05/2020,Friesland,21,Totaal,0,606
28/05/2020,Friesland,21,Ziekenhuisopname,0,129
29/05/2020,Friesland,21,Overleden,2,64
29/05/2020,Friesland,21,Totaal,2,608
29/05/2020,Friesland,21,Ziekenhuisopname,0,129
30/05/2020,Friesland,21,Overleden,0,64
30/05/2020,Friesland,21,Totaal,0,608
30/05/2020,Friesland,21,Ziekenhuisopname,0,129
31/05/2020,Friesland,21,Overleden,0,64
31/05/2020,Friesland,21,Totaal,0,608
31/05/2020,Friesland,21,Ziekenhuisopname,0,129
01/06/2020,Friesland,21,Overleden,0,64
01/06/2020,Friesland,21,Totaal,0,608
01/06/2020,Friesland,21,Ziekenhuisopname,0,129
02/06/2020,Friesland,21,Overleden,0,64
02/06/2020,Friesland,21,Totaal,0,608
02/06/2020,Friesland,21,Ziekenhuisopname,0,129
03/06/2020,Friesland,21,Overleden,0,64
03/06/2020,Friesland,21,Totaal,0,608
03/06/2020,Friesland,21,Ziekenhuisopname,0,129
04/06/2020,Friesland,21,Overleden,1,65
04/06/2020,Friesland,21,Totaal,3,611
04/06/2020,Friesland,21,Ziekenhuisopname,1,130
05/06/2020,Friesland,21,Overleden,0,65
05/06/2020,Friesland,21,Totaal,1,612
05/06/2020,Friesland,21,Ziekenhuisopname,0,130
06/06/2020,Friesland,21,Overleden,0,65
06/06/2020,Friesland,21,Totaal,0,612
06/06/2020,Friesland,21,Ziekenhuisopname,0,130
07/06/2020,Friesland,21,Overleden,0,65
07/06/2020,Friesland,21,Totaal,1,613
07/06/2020,Friesland,21,Ziekenhuisopname,0,130
08/06/2020,Friesland,21,Overleden,0,65
08/06/2020,Friesland,21,Totaal,1,614
08/06/2020,Friesland,21,Ziekenhuisopname,0,130
09/06/2020,Friesland,21,Overleden,0,65
09/06/2020,Friesland,21,Totaal,2,616
09/06/2020,Friesland,21,Ziekenhuisopname,0,130
10/06/2020,Friesland,21,Overleden,0,65
10/06/2020,Friesland,21,Totaal,1,617
10/06/2020,Friesland,21,Ziekenhuisopname,0,130
11/06/2020,Friesland,21,Overleden,0,65
11/06/2020,Friesland,21,Totaal,2,619
11/06/2020,Friesland,21,Ziekenhuisopname,0,130
12/06/2020,Friesland,21,Overleden,0,65
12/06/2020,Friesland,21,Totaal,4,623
12/06/2020,Friesland,21,Ziekenhuisopname,0,130
13/06/2020,Friesland,21,Overleden,0,65
13/06/2020,Friesland,21,Totaal,4,627
13/06/2020,Friesland,21,Ziekenhuisopname,0,130
14/06/2020,Friesland,21,Overleden,0,65
14/06/2020,Friesland,21,Totaal,0,627
14/06/2020,Friesland,21,Ziekenhuisopname,0,130
15/06/2020,Friesland,21,Overleden,0,65
15/06/2020,Friesland,21,Totaal,1,628
15/06/2020,Friesland,21,Ziekenhuisopname,0,130
16/06/2020,Friesland,21,Overleden,0,65
16/06/2020,Friesland,21,Totaal,0,628
16/06/2020,Friesland,21,Ziekenhuisopname,0,130
17/06/2020,Friesland,21,Overleden,0,65
17/06/2020,Friesland,21,Totaal,2,630
17/06/2020,Friesland,21,Ziekenhuisopname,0,130
18/06/2020,Friesland,21,Overleden,0,65
18/06/2020,Friesland,21,Totaal,0,630
18/06/2020,Friesland,21,Ziekenhuisopname,0,130
19/06/2020,Friesland,21,Overleden,0,65
19/06/2020,Friesland,21,Totaal,0,630
19/06/2020,Friesland,21,Ziekenhuisopname,0,130
20/06/2020,Friesland,21,Overleden,0,65
20/06/2020,Friesland,21,Totaal,-1,629
20/06/2020,Friesland,21,Ziekenhuisopname,0,130
21/06/2020,Friesland,21,Overleden,0,65
21/06/2020,Friesland,21,Totaal,0,629
21/06/2020,Friesland,21,Ziekenhuisopname,0,130
22/06/2020,Friesland,21,Overleden,0,65
22/06/2020,Friesland,21,Totaal,0,629
22/06/2020,Friesland,21,Ziekenhuisopname,0,130
23/06/2020,Friesland,21,Overleden,0,65
23/06/2020,Friesland,21,Totaal,0,629
23/06/2020,Friesland,21,Ziekenhuisopname,0,130
24/06/2020,Friesland,21,Overleden,0,65
24/06/2020,Friesland,21,Totaal,1,630
24/06/2020,Friesland,21,Ziekenhuisopname,0,130
25/06/2020,Friesland,21,Overleden,0,65
25/06/2020,Friesland,21,Totaal,2,632
25/06/2020,Friesland,21,Ziekenhuisopname,0,130
26/06/2020,Friesland,21,Overleden,0,65
26/06/2020,Friesland,21,Totaal,0,632
26/06/2020,Friesland,21,Ziekenhuisopname,0,130
27/06/2020,Friesland,21,Overleden,0,65
27/06/2020,Friesland,21,Totaal,1,633
27/06/2020,Friesland,21,Ziekenhuisopname,0,130
28/06/2020,Friesland,21,Overleden,0,65
28/06/2020,Friesland,21,Totaal,1,634
28/06/2020,Friesland,21,Ziekenhuisopname,0,130
29/06/2020,Friesland,21,Overleden,0,65
29/06/2020,Friesland,21,Totaal,0,634
29/06/2020,Friesland,21,Ziekenhuisopname,0,130
30/06/2020,Friesland,21,Overleden,0,65
30/06/2020,Friesland,21,Totaal,-3,631
30/06/2020,Friesland,21,Ziekenhuisopname,0,130
01/07/2020,Friesland,21,Overleden,0,65
01/07/2020,Friesland,21,Totaal,0,631
01/07/2020,Friesland,21,Ziekenhuisopname,0,130
02/07/2020,Friesland,21,Overleden,0,65
02/07/2020,Friesland,21,Totaal,2,633
02/07/2020,Friesland,21,Ziekenhuisopname,0,130
03/07/2020,Friesland,21,Overleden,0,65
03/07/2020,Friesland,21,Totaal,0,633
03/07/2020,Friesland,21,Ziekenhuisopname,0,130
04/07/2020,Friesland,21,Overleden,4,69
04/07/2020,Friesland,21,Totaal,1,634
04/07/2020,Friesland,21,Ziekenhuisopname,0,130
05/07/2020,Friesland,21,Overleden,0,69
05/07/2020,Friesland,21,Totaal,1,635
05/07/2020,Friesland,21,Ziekenhuisopname,0,130
06/07/2020,Friesland,21,Overleden,0,69
06/07/2020,Friesland,21,Totaal,0,635
06/07/2020,Friesland,21,Ziekenhuisopname,0,130
07/07/2020,Friesland,21,Overleden,0,69
07/07/2020,Friesland,21,Totaal,0,635
07/07/2020,Friesland,21,Ziekenhuisopname,0,130
08/07/2020,Friesland,21,Overleden,0,69
08/07/2020,Friesland,21,Totaal,1,636
08/07/2020,Friesland,21,Ziekenhuisopname,0,130
09/07/2020,Friesland,21,Overleden,0,69
09/07/2020,Friesland,21,Totaal,0,636
09/07/2020,Friesland,21,Ziekenhuisopname,0,130
10/07/2020,Friesland,21,Overleden,0,69
10/07/2020,Friesland,21,Totaal,1,637
10/07/2020,Friesland,21,Ziekenhuisopname,0,130
11/07/2020,Friesland,21,Overleden,0,69
11/07/2020,Friesland,21,Totaal,0,637
11/07/2020,Friesland,21,Ziekenhuisopname,0,130
12/07/2020,Friesland,21,Overleden,0,69
12/07/2020,Friesland,21,Totaal,1,638
12/07/2020,Friesland,21,Ziekenhuisopname,0,130
13/07/2020,Friesland,21,Overleden,0,69
13/07/2020,Friesland,21,Totaal,0,638
13/07/2020,Friesland,21,Ziekenhuisopname,0,130
14/07/2020,Friesland,21,Overleden,0,69
14/07/2020,Friesland,21,Totaal,1,639
14/07/2020,Friesland,21,Ziekenhuisopname,0,130
15/07/2020,Friesland,21,Overleden,0,69
15/07/2020,Friesland,21,Totaal,0,639
15/07/2020,Friesland,21,Ziekenhuisopname,0,130
16/07/2020,Friesland,21,Overleden,0,69
16/07/2020,Friesland,21,Totaal,2,641
16/07/2020,Friesland,21,Ziekenhuisopname,0,130
17/07/2020,Friesland,21,Overleden,0,69
17/07/2020,Friesland,21,Totaal,1,642
17/07/2020,Friesland,21,Ziekenhuisopname,0,130
18/07/2020,Friesland,21,Overleden,0,69
18/07/2020,Friesland,21,Totaal,1,643
18/07/2020,Friesland,21,Ziekenhuisopname,0,130
19/07/2020,Friesland,21,Overleden,0,69
19/07/2020,Friesland,21,Totaal,0,643
19/07/2020,Friesland,21,Ziekenhuisopname,0,130
20/07/2020,Friesland,21,Overleden,0,69
20/07/2020,Friesland,21,Totaal,0,643
20/07/2020,Friesland,21,Ziekenhuisopname,0,130
21/07/2020,Friesland,21,Overleden,0,69
21/07/2020,Friesland,21,Totaal,0,643
21/07/2020,Friesland,21,Ziekenhuisopname,0,130
22/07/2020,Friesland,21,Overleden,0,69
22/07/2020,Friesland,21,Totaal,2,645
22/07/2020,Friesland,21,Ziekenhuisopname,0,130
23/07/2020,Friesland,21,Overleden,0,69
23/07/2020,Friesland,21,Totaal,0,645
23/07/2020,Friesland,21,Ziekenhuisopname,0,130
24/07/2020,Friesland,21,Overleden,0,69
24/07/2020,Friesland,21,Totaal,2,647
24/07/2020,Friesland,21,Ziekenhuisopname,0,130
25/07/2020,Friesland,21,Overleden,0,69
25/07/2020,Friesland,21,Totaal,0,647
25/07/2020,Friesland,21,Ziekenhuisopname,0,130
26/07/2020,Friesland,21,Overleden,0,69
26/07/2020,Friesland,21,Totaal,0,647
26/07/2020,Friesland,21,Ziekenhuisopname,0,130
27/07/2020,Friesland,21,Overleden,0,69
27/07/2020,Friesland,21,Totaal,1,648
27/07/2020,Friesland,21,Ziekenhuisopname,0,130
28/07/2020,Friesland,21,Overleden,0,69
28/07/2020,Friesland,21,Totaal,0,648
28/07/2020,Friesland,21,Ziekenhuisopname,0,130
29/07/2020,Friesland,21,Overleden,0,69
29/07/2020,Friesland,21,Totaal,1,649
29/07/2020,Friesland,21,Ziekenhuisopname,0,130
30/07/2020,Friesland,21,Overleden,0,69
30/07/2020,Friesland,21,Totaal,1,650
30/07/2020,Friesland,21,Ziekenhuisopname,0,130
31/07/2020,Friesland,21,Overleden,0,69
31/07/2020,Friesland,21,Totaal,2,652
31/07/2020,Friesland,21,Ziekenhuisopname,0,130
01/08/2020,Friesland,21,Overleden,0,69
01/08/2020,Friesland,21,Totaal,1,653
01/08/2020,Friesland,21,Ziekenhuisopname,0,130
02/08/2020,Friesland,21,Overleden,0,69
02/08/2020,Friesland,21,Totaal,3,656
02/08/2020,Friesland,21,Ziekenhuisopname,0,130
03/08/2020,Friesland,21,Overleden,0,69
03/08/2020,Friesland,21,Totaal,1,657
03/08/2020,Friesland,21,Ziekenhuisopname,0,130
04/08/2020,Friesland,21,Overleden,0,69
04/08/2020,Friesland,21,Totaal,0,657
04/08/2020,Friesland,21,Ziekenhuisopname,0,130
05/08/2020,Friesland,21,Overleden,0,69
05/08/2020,Friesland,21,Totaal,0,657
05/08/2020,Friesland,21,Ziekenhuisopname,0,130
06/08/2020,Friesland,21,Overleden,0,69
06/08/2020,Friesland,21,Totaal,0,657
06/08/2020,Friesland,21,Ziekenhuisopname,0,130
07/08/2020,Friesland,21,Overleden,0,69
07/08/2020,Friesland,21,Totaal,1,658
07/08/2020,Friesland,21,Ziekenhuisopname,0,130
08/08/2020,Friesland,21,Overleden,0,69
08/08/2020,Friesland,21,Totaal,3,661
08/08/2020,Friesland,21,Ziekenhuisopname,0,130
09/08/2020,Friesland,21,Overleden,0,69
09/08/2020,Friesland,21,Totaal,2,663
09/08/2020,Friesland,21,Ziekenhuisopname,0,130
10/08/2020,Friesland,21,Overleden,0,69
10/08/2020,Friesland,21,Totaal,14,677
10/08/2020,Friesland,21,Ziekenhuisopname,0,130
11/08/2020,Friesland,21,Overleden,0,69
11/08/2020,Friesland,21,Totaal,13,690
11/08/2020,Friesland,21,Ziekenhuisopname,0,130
12/08/2020,Friesland,21,Overleden,0,69
12/08/2020,Friesland,21,Totaal,11,701
12/08/2020,Friesland,21,Ziekenhuisopname,0,130
13/08/2020,Friesland,21,Overleden,0,69
13/08/2020,Friesland,21,Totaal,9,710
13/08/2020,Friesland,21,Ziekenhuisopname,0,130
14/08/2020,Friesland,21,Overleden,0,69
14/08/2020,Friesland,21,Totaal,11,721
14/08/2020,Friesland,21,Ziekenhuisopname,0,130
15/08/2020,Friesland,21,Overleden,0,69
15/08/2020,Friesland,21,Totaal,5,726
15/08/2020,Friesland,21,Ziekenhuisopname,0,130
16/08/2020,Friesland,21,Overleden,0,69
16/08/2020,Friesland,21,Totaal,6,732
16/08/2020,Friesland,21,Ziekenhuisopname,0,130
17/08/2020,Friesland,21,Overleden,0,69
17/08/2020,Friesland,21,Totaal,11,743
17/08/2020,Friesland,21,Ziekenhuisopname,0,130
18/08/2020,Friesland,21,Overleden,0,69
18/08/2020,Friesland,21,Totaal,12,755
18/08/2020,Friesland,21,Ziekenhuisopname,0,130
19/08/2020,Friesland,21,Overleden,0,69
19/08/2020,Friesland,21,Totaal,8,763
19/08/2020,Friesland,21,Ziekenhuisopname,0,130
20/08/2020,Friesland,21,Overleden,0,69
20/08/2020,Friesland,21,Totaal,4,767
20/08/2020,Friesland,21,Ziekenhuisopname,0,130
21/08/2020,Friesland,21,Overleden,0,69
21/08/2020,Friesland,21,Totaal,4,771
21/08/2020,Friesland,21,Ziekenhuisopname,0,130
22/08/2020,Friesland,21,Overleden,0,69
22/08/2020,Friesland,21,Totaal,6,777
22/08/2020,Friesland,21,Ziekenhuisopname,0,130
23/08/2020,Friesland,21,Overleden,0,69
23/08/2020,Friesland,21,Totaal,7,784
23/08/2020,Friesland,21,Ziekenhuisopname,0,130
24/08/2020,Friesland,21,Overleden,0,69
24/08/2020,Friesland,21,Totaal,5,789
24/08/2020,Friesland,21,Ziekenhuisopname,0,130
25/08/2020,Friesland,21,Overleden,0,69
25/08/2020,Friesland,21,Totaal,4,793
25/08/2020,Friesland,21,Ziekenhuisopname,0,130
26/08/2020,Friesland,21,Overleden,0,69
26/08/2020,Friesland,21,Totaal,8,801
26/08/2020,Friesland,21,Ziekenhuisopname,0,130
27/08/2020,Friesland,21,Overleden,0,69
27/08/2020,Friesland,21,Totaal,3,804
27/08/2020,Friesland,21,Ziekenhuisopname,0,130
28/08/2020,Friesland,21,Overleden,0,69
28/08/2020,Friesland,21,Totaal,3,807
28/08/2020,Friesland,21,Ziekenhuisopname,0,130
29/08/2020,Friesland,21,Overleden,0,69
29/08/2020,Friesland,21,Totaal,7,814
29/08/2020,Friesland,21,Ziekenhuisopname,0,130
30/08/2020,Friesland,21,Overleden,0,69
30/08/2020,Friesland,21,Totaal,5,819
30/08/2020,Friesland,21,Ziekenhuisopname,0,130
31/08/2020,Friesland,21,Overleden,0,69
31/08/2020,Friesland,21,Totaal,5,824
31/08/2020,Friesland,21,Ziekenhuisopname,1,131
01/09/2020,Friesland,21,Overleden,0,69
01/09/2020,Friesland,21,Totaal,1,825
01/09/2020,Friesland,21,Ziekenhuisopname,0,131
02/09/2020,Friesland,21,Overleden,0,69
02/09/2020,Friesland,21,Totaal,2,827
02/09/2020,Friesland,21,Ziekenhuisopname,0,131
03/09/2020,Friesland,21,Overleden,0,69
03/09/2020,Friesland,21,Totaal,5,832
03/09/2020,Friesland,21,Ziekenhuisopname,0,131
04/09/2020,Friesland,21,Overleden,0,69
04/09/2020,Friesland,21,Totaal,6,838
04/09/2020,Friesland,21,Ziekenhuisopname,0,131
05/09/2020,Friesland,21,Overleden,0,69
05/09/2020,Friesland,21,Totaal,2,840
05/09/2020,Friesland,21,Ziekenhuisopname,0,131
06/09/2020,Friesland,21,Overleden,0,69
06/09/2020,Friesland,21,Totaal,6,846
06/09/2020,Friesland,21,Ziekenhuisopname,0,131
07/09/2020,Friesland,21,Overleden,0,69
07/09/2020,Friesland,21,Totaal,8,854
07/09/2020,Friesland,21,Ziekenhuisopname,0,131
08/09/2020,Friesland,21,Overleden,0,69
08/09/2020,Friesland,21,Totaal,1,855
08/09/2020,Friesland,21,Ziekenhuisopname,0,131
09/09/2020,Friesland,21,Overleden,0,69
09/09/2020,Friesland,21,Totaal,9,864
09/09/2020,Friesland,21,Ziekenhuisopname,0,131
10/09/2020,Friesland,21,Overleden,0,69
10/09/2020,Friesland,21,Totaal,5,869
10/09/2020,Friesland,21,Ziekenhuisopname,0,131
11/09/2020,Friesland,21,Overleden,0,69
11/09/2020,Friesland,21,Totaal,6,875
11/09/2020,Friesland,21,Ziekenhuisopname,1,132
12/09/2020,Friesland,21,Overleden,0,69
12/09/2020,Friesland,21,Totaal,5,880
12/09/2020,Friesland,21,Ziekenhuisopname,0,132
13/09/2020,Friesland,21,Overleden,0,69
13/09/2020,Friesland,21,Totaal,10,890
13/09/2020,Friesland,21,Ziekenhuisopname,0,132
14/09/2020,Friesland,21,Overleden,0,69
14/09/2020,Friesland,21,Totaal,12,902
14/09/2020,Friesland,21,Ziekenhuisopname,0,132
15/09/2020,Friesland,21,Overleden,0,69
15/09/2020,Friesland,21,Totaal,19,921
15/09/2020,Friesland,21,Ziekenhuisopname,0,132
16/09/2020,Friesland,21,Overleden,0,69
16/09/2020,Friesland,21,Totaal,17,938
16/09/2020,Friesland,21,Ziekenhuisopname,0,132
17/09/2020,Friesland,21,Overleden,0,69
17/09/2020,Friesland,21,Totaal,24,962
17/09/2020,Friesland,21,Ziekenhuisopname,0,132
18/09/2020,Friesland,21,Overleden,0,69
18/09/2020,Friesland,21,Totaal,22,984
18/09/2020,Friesland,21,Ziekenhuisopname,0,132
19/09/2020,Friesland,21,Overleden,0,69
19/09/2020,Friesland,21,Totaal,27,1011
19/09/2020,Friesland,21,Ziekenhuisopname,0,132
20/09/2020,Friesland,21,Overleden,0,69
20/09/2020,Friesland,21,Totaal,45,1056
20/09/2020,Friesland,21,Ziekenhuisopname,1,133
21/09/2020,Friesland,21,Overleden,0,69
21/09/2020,Friesland,21,Totaal,27,1083
21/09/2020,Friesland,21,Ziekenhuisopname,0,133
22/09/2020,Friesland,21,Overleden,0,69
22/09/2020,Friesland,21,Totaal,30,1113
22/09/2020,Friesland,21,Ziekenhuisopname,0,133
23/09/2020,Friesland,21,Overleden,0,69
23/09/2020,Friesland,21,Totaal,29,1142
23/09/2020,Friesland,21,Ziekenhuisopname,0,133
24/09/2020,Friesland,21,Overleden,0,69
24/09/2020,Friesland,21,Totaal,29,1171
24/09/2020,Friesland,21,Ziekenhuisopname,1,134
25/09/2020,Friesland,21,Overleden,0,69
25/09/2020,Friesland,21,Totaal,61,1232
25/09/2020,Friesland,21,Ziekenhuisopname,0,134
26/09/2020,Friesland,21,Overleden,0,69
26/09/2020,Friesland,21,Totaal,80,1312
26/09/2020,Friesland,21,Ziekenhuisopname,2,136
27/09/2020,Friesland,21,Overleden,0,69
27/09/2020,Friesland,21,Totaal,44,1356
27/09/2020,Friesland,21,Ziekenhuisopname,0,136
28/09/2020,Friesland,21,Overleden,0,69
28/09/2020,Friesland,21,Totaal,74,1430
28/09/2020,Friesland,21,Ziekenhuisopname,2,138
29/09/2020,Friesland,21,Overleden,0,69
29/09/2020,Friesland,21,Totaal,70,1500
29/09/2020,Friesland,21,Ziekenhuisopname,0,138
30/09/2020,Friesland,21,Overleden,0,69
30/09/2020,Friesland,21,Totaal,93,1593
30/09/2020,Friesland,21,Ziekenhuisopname,0,138
01/10/2020,Friesland,21,Overleden,0,69
01/10/2020,Friesland,21,Totaal,91,1684
01/10/2020,Friesland,21,Ziekenhuisopname,1,139
02/10/2020,Friesland,21,Overleden,0,69
02/10/2020,Friesland,21,Totaal,99,1783
02/10/2020,Friesland,21,Ziekenhuisopname,0,139
03/10/2020,Friesland,21,Overleden,1,70
03/10/2020,Friesland,21,Totaal,69,1852
03/10/2020,Friesland,21,Ziekenhuisopname,0,139
04/10/2020,Friesland,21,Overleden,0,70
04/10/2020,Friesland,21,Totaal,64,1916
04/10/2020,Friesland,21,Ziekenhuisopname,0,139
05/10/2020,Friesland,21,Overleden,0,70
05/10/2020,Friesland,21,Totaal,104,2020
05/10/2020,Friesland,21,Ziekenhuisopname,2,141
06/10/2020,Friesland,21,Overleden,0,70
06/10/2020,Friesland,21,Totaal,90,2110
06/10/2020,Friesland,21,Ziekenhuisopname,3,144
07/10/2020,Friesland,21,Overleden,0,70
07/10/2020,Friesland,21,Totaal,106,2216
07/10/2020,Friesland,21,Ziekenhuisopname,0,144
08/10/2020,Friesland,21,Overleden,0,70
08/10/2020,Friesland,21,Totaal,133,2349
08/10/2020,Friesland,21,Ziekenhuisopname,0,144
09/10/2020,Friesland,21,Overleden,1,71
09/10/2020,Friesland,21,Totaal,108,2457
09/10/2020,Friesland,21,Ziekenhuisopname,4,148
10/10/2020,Friesland,21,Overleden,1,72
10/10/2020,Friesland,21,Totaal,114,2571
10/10/2020,Friesland,21,Ziekenhuisopname,1,149
11/10/2020,Friesland,21,Overleden,0,72
11/10/2020,Friesland,21,Totaal,179,2750
11/10/2020,Friesland,21,Ziekenhuisopname,0,149
12/10/2020,Friesland,21,Overleden,0,72
12/10/2020,Friesland,21,Totaal,294,3044
12/10/2020,Friesland,21,Ziekenhuisopname,2,151
13/10/2020,Friesland,21,Overleden,0,72
13/10/2020,Friesland,21,Totaal,143,3187
13/10/2020,Friesland,21,Ziekenhuisopname,0,151
14/10/2020,Friesland,21,Overleden,0,72
14/10/2020,Friesland,21,Totaal,125,3312
14/10/2020,Friesland,21,Ziekenhuisopname,1,152
15/10/2020,Friesland,21,Overleden,0,72
15/10/2020,Friesland,21,Totaal,195,3507
15/10/2020,Friesland,21,Ziekenhuisopname,2,154
16/10/2020,Friesland,21,Overleden,0,72
16/10/2020,Friesland,21,Totaal,158,3665
16/10/2020,Friesland,21,Ziekenhuisopname,2,156
17/10/2020,Friesland,21,Overleden,-1,71
17/10/2020,Friesland,21,Totaal,147,3812
17/10/2020,Friesland,21,Ziekenhuisopname,2,158
18/10/2020,Friesland,21,Overleden,1,72
18/10/2020,Friesland,21,Totaal,171,3983
18/10/2020,Friesland,21,Ziekenhuisopname,3,161
19/10/2020,Friesland,21,Overleden,1,73
19/10/2020,Friesland,21,Totaal,147,4130
19/10/2020,Friesland,21,Ziekenhuisopname,4,165
20/10/2020,Friesland,21,Overleden,2,75
20/10/2020,Friesland,21,Totaal,158,4288
20/10/2020,Friesland,21,Ziekenhuisopname,1,166
21/10/2020,Friesland,21,Overleden,1,76
21/10/2020,Friesland,21,Totaal,138,4426
21/10/2020,Friesland,21,Ziekenhuisopname,0,166
22/10/2020,Friesland,21,Overleden,0,76
22/10/2020,Friesland,21,Totaal,132,4558
22/10/2020,Friesland,21,Ziekenhuisopname,2,168
23/10/2020,Friesland,21,Overleden,1,77
23/10/2020,Friesland,21,Totaal,152,4710
23/10/2020,Friesland,21,Ziekenhuisopname,0,168
24/10/2020,Friesland,21,Overleden,4,81
24/10/2020,Friesland,21,Totaal,156,4866
24/10/2020,Friesland,21,Ziekenhuisopname,0,168
25/10/2020,Friesland,21,Overleden,0,81
25/10/2020,Friesland,21,Totaal,103,4969
25/10/2020,Friesland,21,Ziekenhuisopname,1,169
26/10/2020,Friesland,21,Overleden,2,83
26/10/2020,Friesland,21,Totaal,208,5177
